flow_duration,Header_Length,Protocol Type,Rate,IAT,Device_Type,Direction,Message_Type,Priority,Timestamp,Packet_Loss,Latency,Jitter,label
0.0,54.0,DNP3,8.038776523260736,1000.0,Substation,0,Measurement,1,2024-01-03 08:10:06,0.0009603680975821056,79.20048536096823,5.96236818187572,SmartGrid
0.0237997484207153,10856.12,IEC60870-5,100.0,1000.0,IED,1,Status,3,2024-01-03 08:10:07,0.0005517437005502831,7.196855785129319,1.0706689871466701,SmartGrid
1.1426907777786257,119868.9,IEC61850,100.0,1000.0,Substation,0,Measurement,3,2024-01-03 08:10:08,0.0007241650227490636,28.310550728031902,3.7009299071780966,SmartGrid
0.0,54.0,DNP3,25.258472075573195,1000.0,Substation,1,Event,2,2024-01-03 08:10:09,0.00043832946991420255,37.17166187206832,7.679448700071506,SmartGrid
1.0009274458885191,108.0,Modbus,1.9981486050738804,1000.0,IED,1,Measurement,3,2024-01-03 08:10:10,7.522724948267778e-05,91.90871035436395,6.598821090703675,SmartGrid
0.391048583984375,229.72,Modbus,5.065786567322447,1000.0,IED,1,Status,2,2024-01-03 08:10:11,0.00036511411119118456,5.066048915998489,7.014079396756862,SmartGrid
3.962063148021698,108.0,IEC60870-5,0.5051122740180939,1000.0,Substation,1,Status,1,2024-01-03 08:10:12,0.0008148453163536938,61.515372317722836,5.911318872435122,SmartGrid
0.112632474899292,37528.5,DNP3,100.0,1000.0,SmartMeter,0,Status,2,2024-01-03 08:10:13,0.0005704669193427987,11.181988319422898,4.558594734747676,SmartGrid
0.0,53.46,IEC60870-5,24.03331644896528,1000.0,Substation,1,Measurement,3,2024-01-03 08:10:14,0.0008545984123342829,89.25739117228564,5.618758556215243,SmartGrid
0.0,81.0,IEC60870-5,9.503806874163743,1000.0,IED,0,Control,1,2024-01-03 08:10:15,0.0001512948878648428,42.86472025930669,5.730585113660411,SmartGrid
0.0,1.92,DNP3,23.95581574663734,1000.0,IED,0,Event,1,2024-01-03 08:10:16,0.000848686467320683,71.99749980456166,7.75090289679119,SmartGrid
0.0115255427360534,6780.0,IEC61850,100.0,1000.0,Substation,0,Control,2,2024-01-03 08:10:17,0.0001834215050194088,71.48486287829066,6.577817289146721,SmartGrid
0.184656229019165,23273.0,IEC61850,100.0,1000.0,Substation,0,Measurement,2,2024-01-03 08:10:18,0.0008065080265723367,60.37976445567836,2.5716064550902242,SmartGrid
0.0,54.0,DNP3,1.886655743388794,1000.0,IED,1,Measurement,4,2024-01-03 08:10:19,9.166268501362418e-05,45.08181001223783,5.078829175098444,SmartGrid
0.1149667644500732,19621.0,IEC61850,100.0,1000.0,RTU,1,Measurement,3,2024-01-03 08:10:20,0.0009041423999270827,43.18299433156494,9.892866529526787,SmartGrid
0.0689121556282043,14625.0,IEC61850,100.0,1000.0,RTU,1,Control,1,2024-01-03 08:10:21,0.0009057228827746124,85.40299007878087,8.113861849760362,SmartGrid
0.0,54.0,IEC61850,18.11606572104836,1000.0,IED,0,Control,1,2024-01-03 08:10:22,0.00039347764025519585,27.094476294910997,2.581773542141248,SmartGrid
0.0,54.0,IEC60870-5,0.770533297522237,1000.0,Substation,0,Status,3,2024-01-03 08:10:23,0.0009311828614889771,59.33647759714057,7.037843117501188,SmartGrid
0.0,0.0,IEC61850,4.012280476533305,1000.0,RTU,0,Control,1,2024-01-03 08:10:24,0.0008573434054721105,32.19404314633712,4.807331440895515,SmartGrid
0.0,54.0,Modbus,26.346958133107204,1000.0,Substation,1,Status,1,2024-01-03 08:10:25,7.770376966595838e-05,88.0056954430378,8.487617976770784,SmartGrid
0.0,0.0,Modbus,1.204450688440801,1000.0,Substation,0,Control,1,2024-01-03 08:10:26,0.0006532450003076984,7.784911717146137,1.635866878513078,SmartGrid
0.0,54.0,IEC61850,23.56312172442134,1000.0,Substation,1,Status,3,2024-01-03 08:10:27,0.00016607555708636124,28.939971581671152,9.620142637100207,SmartGrid
0.0,0.0,IEC61850,32.18493541116733,1000.0,RTU,1,Measurement,4,2024-01-03 08:10:28,0.00018890685054112256,71.55368685413026,9.00139678944678,SmartGrid
0.0,54.0,DNP3,3.5387385319939866,1000.0,SmartMeter,0,Measurement,3,2024-01-03 08:10:29,0.0007696798575208471,45.218111532939865,9.398166896663318,SmartGrid
0.0,54.0,IEC60870-5,2.8323921410528987,1000.0,RTU,1,Event,2,2024-01-03 08:10:30,0.00021548650464109476,94.58926333314581,8.223629136787027,SmartGrid
0.0235956311225891,10225.0,IEC61850,100.0,1000.0,SmartMeter,0,Status,4,2024-01-03 08:10:31,0.0003614276392545216,64.97024254534233,0.6821629544063013,SmartGrid
0.0,53.46,DNP3,4.914881108690565,1000.0,Substation,1,Status,4,2024-01-03 08:10:32,0.00038521529428790704,19.5799694529849,0.019029760408182383,SmartGrid
0.8539369821548461,70.2,Modbus,0.7033354505336803,1000.0,Substation,1,Measurement,2,2024-01-03 08:10:33,0.00028210827153753946,93.09422971541217,1.9312618062903641,SmartGrid
0.0,54.0,IEC61850,20.08093072245895,1000.0,Substation,0,Configuration,4,2024-01-03 08:10:34,2.9313662714247512e-05,60.369400685419514,4.258031985579245,SmartGrid
0.0,0.0,IEC60870-5,35.77926144257064,1000.0,SmartMeter,1,Control,4,2024-01-03 08:10:35,0.0001777734948263876,99.14867116085348,5.80522024583961,SmartGrid
0.0,0.0,IEC61850,29.571518149270165,1000.0,Substation,0,Measurement,1,2024-01-03 08:10:36,0.0008848499350281383,45.1125528700385,5.27608188604262,SmartGrid
0.1642503833770752,74.14,DNP3,4.000409193396,1000.0,Substation,1,Control,3,2024-01-03 08:10:37,0.0006056001603612391,82.55950273067239,2.5749157987331364,SmartGrid
0.0,0.0,DNP3,2.012127056086256,1000.0,IED,1,Control,2,2024-01-03 08:10:38,0.000216541238413121,56.94331035351405,3.6734692691055315,SmartGrid
0.0,54.0,IEC61850,20.649643679151232,1000.0,RTU,0,Measurement,2,2024-01-03 08:10:39,0.00019505933723335645,30.46468037033415,7.136425262261441,SmartGrid
0.0215258240699768,8825.0,Modbus,100.0,1000.0,DER,1,Status,4,2024-01-03 08:10:40,0.0006585953908659799,44.526437762616624,1.0200965930994543,SmartGrid
0.0100024199485778,3.06,DNP3,9.082162575245311,1000.0,IED,1,Measurement,2,2024-01-03 08:10:41,0.00097384690790919,9.97321888052678,7.001217320709097,SmartGrid
0.0,0.0,IEC61850,4.258400377887874,1000.0,SmartMeter,1,Event,4,2024-01-03 08:10:42,0.00010236238212322702,97.62138052602597,2.87707308477139,SmartGrid
0.0836640071868896,28925.0,DNP3,100.0,1000.0,IED,0,Status,1,2024-01-03 08:10:43,0.0009365588687557399,32.07573038547792,2.7660319873316075,SmartGrid
0.0023864102363586,55.68,IEC60870-5,13.265264635431125,1000.0,IED,1,Event,3,2024-01-03 08:10:44,0.0006929495946573496,11.096892453425323,8.729113355618606,SmartGrid
0.0,53.46,IEC61850,3.1747844207144844,1000.0,SmartMeter,1,Configuration,1,2024-01-03 08:10:45,0.0006332285264083579,44.770854762462974,4.4361982569230065,SmartGrid
0.0583417034149169,16923.0,Modbus,100.0,1000.0,SmartMeter,0,Event,3,2024-01-03 08:10:46,0.0009226505513365992,97.61122762195431,9.685765100419232,SmartGrid
0.0,54.0,Modbus,10.649455441962264,1000.0,Substation,1,Status,4,2024-01-03 08:10:47,0.000367982692846373,88.81863930232757,9.393587141977592,SmartGrid
0.16720787525177,57.24,Modbus,0.7176784731657591,1000.0,RTU,1,Measurement,3,2024-01-03 08:10:48,0.0006420508190846141,0.07562686825852705,8.960718785275448,SmartGrid
6.613825631141663,143.64,IEC61850,0.4016405696582797,1000.0,IED,1,Configuration,3,2024-01-03 08:10:49,0.0004987367357389809,10.02886757130792,7.1523163923704045,SmartGrid
0.0,42.0,IEC61850,11.195030485607749,1000.0,SmartMeter,0,Status,1,2024-01-03 08:10:50,0.000520929340465573,32.242763140209426,4.752290416006403,SmartGrid
0.0,54.0,Modbus,34.58663555139585,1000.0,Substation,1,Measurement,4,2024-01-03 08:10:51,0.0005428618627686481,38.33720511502793,7.451452846774117,SmartGrid
0.0,0.0,DNP3,33.86435860999871,1000.0,RTU,1,Control,2,2024-01-03 08:10:52,0.00023589653867354642,19.299140710202543,5.013778113078759,SmartGrid
307.8205137729645,115405.7,IEC61850,1.5148386921585382,0.023856782913208,Substation,1,Configuration,2,2024-01-03 08:10:53,0.0005921478482961399,98.30292850647342,8.287538440991932,SmartGrid
0.0250832629203796,98.93,IEC61850,36.129096922317885,1000.0,RTU,0,Event,1,2024-01-03 08:10:54,0.00011244425605236941,82.21569441729842,2.3960190136151702,SmartGrid
0.1300303816795349,81.43,Modbus,1.0662104998073594,1000.0,IED,0,Measurement,4,2024-01-03 08:10:55,7.540700018787672e-05,60.950923810233725,8.523051123523333,SmartGrid
0.0,54.0,IEC61850,21.36408506303323,1000.0,DER,1,Control,2,2024-01-03 08:10:56,0.0006355526225413871,37.177748324064176,1.1315402497437888,SmartGrid
0.0,54.45,IEC61850,4.559257353633881,1000.0,Substation,0,Event,3,2024-01-03 08:10:57,0.00016196741853818951,78.41515538051065,8.104983979793731,SmartGrid
0.0,0.0,IEC61850,2.0297397751526844,1000.0,RTU,0,Status,1,2024-01-03 08:10:58,3.375547021707315e-05,31.167473773789713,4.257412023915381,SmartGrid
0.971490204334259,95.1,IEC61850,1.5541494057501626,1000.0,Substation,1,Measurement,3,2024-01-03 08:10:59,0.0007042698225115356,52.30787927531006,4.073607082354571,SmartGrid
0.0712628889083862,29612.5,IEC61850,100.0,1000.0,SmartMeter,0,Configuration,2,2024-01-03 08:11:00,0.0004741167649633428,65.16852602467773,0.37094709586000807,SmartGrid
0.0,54.0,IEC60870-5,13.741363946113122,1000.0,Substation,0,Status,3,2024-01-03 08:11:01,0.0002407775207383488,91.04963597799062,3.2133014166277016,SmartGrid
0.0,54.0,DNP3,23.40521736921764,1000.0,SmartMeter,1,Measurement,4,2024-01-03 08:11:02,0.0002632615748925801,1.032373533061659,5.168004909565744,SmartGrid
0.0,0.0,IEC61850,100.0,1000.0,RTU,1,Status,1,2024-01-03 08:11:03,0.0009967702476566824,87.05469731782361,3.442608148997456,SmartGrid
0.0,54.0,Modbus,1.6578551896908962,1000.0,SmartMeter,1,Measurement,2,2024-01-03 08:11:04,6.219453464643432e-05,9.228301918568583,3.1009544332558647,SmartGrid
5.25141072511673,144.18,DNP3,0.5493428083901875,1000.0,Substation,0,Status,2,2024-01-03 08:11:05,0.0006537750769652647,5.263842828580334,2.0885890726069576,SmartGrid
0.0126570296287536,11825.5,DNP3,100.0,1000.0,SmartMeter,1,Status,4,2024-01-03 08:11:06,0.00013506770815609637,9.872530540645052,7.730522690230731,SmartGrid
0.0604747414588928,25961.92,IEC61850,100.0,1000.0,Substation,1,Control,1,2024-01-03 08:11:07,0.0005894639519140975,35.9501060965197,4.192307621994383,SmartGrid
0.4175857257843017,24001.0,DNP3,100.0,1000.0,Substation,0,Control,2,2024-01-03 08:11:08,0.00037707828321942516,61.654366247892376,9.963299998871268,SmartGrid
1.9593083047866824,162.0,IEC61850,1.5311575527705437,1000.0,Substation,1,Control,4,2024-01-03 08:11:09,0.00022233549159556576,74.18545816605912,0.7745247231883878,SmartGrid
0.0,54.0,DNP3,0.9377475969444252,1000.0,Substation,1,Status,2,2024-01-03 08:11:10,0.0006126637024019783,20.491185894544284,6.827184118158465,SmartGrid
0.0,54.0,IEC61850,1.7433976561231108,1000.0,IED,1,Status,2,2024-01-03 08:11:11,0.0008056650460152439,14.605102415738402,2.966964565384731,SmartGrid
0.0033628892898559,55.11,IEC61850,3.901887096930015,1000.0,RTU,0,Measurement,2,2024-01-03 08:11:12,0.0007617239987393016,25.587437437834005,1.6879996191006996,SmartGrid
0.0,54.0,Modbus,11.874093901591452,1000.0,Substation,1,Status,3,2024-01-03 08:11:13,0.0005060091263609286,94.20076496859335,5.936533905025049,SmartGrid
0.0,0.0,DNP3,0.0,1000.0,RTU,1,Status,4,2024-01-03 08:11:14,0.00044190527261052593,32.781337434953315,9.773036480571859,SmartGrid
0.0,0.0,DNP3,1.3319091131593737,1000.0,DER,1,Control,2,2024-01-03 08:11:15,0.00029691197245095436,67.74227391594142,2.908828647008309,SmartGrid
0.0,54.0,IEC61850,5.021128151594996,1000.0,IED,1,Status,4,2024-01-03 08:11:16,0.0003691509543170036,82.93085915482213,6.598605720065195,SmartGrid
0.001919457912445,17.89,Modbus,100.0,1000.0,SmartMeter,1,Control,1,2024-01-03 08:11:17,0.0006689528937251307,55.98067653598161,8.800776339389527,SmartGrid
0.0,0.0,IEC60870-5,38.43559937869702,1000.0,Substation,1,Control,4,2024-01-03 08:11:18,5.8891815032539596e-05,35.27462066099037,7.979582941474597,SmartGrid
0.0,0.0,DNP3,0.4002107585724676,1000.0,SmartMeter,0,Status,4,2024-01-03 08:11:19,0.00031000931114899023,82.85175033884514,1.4856061547265853,SmartGrid
0.1400210976600647,38437.0,DNP3,100.0,1000.0,RTU,0,Status,2,2024-01-03 08:11:20,0.00021622330183373894,50.10559532841597,6.157738278037419,SmartGrid
0.0,54.0,Modbus,2.2657724878771863,1000.0,IED,0,Event,3,2024-01-03 08:11:21,0.000741044444859147,3.334380432678574,0.8729968357121642,SmartGrid
0.0,0.0,DNP3,43.9260830178404,1000.0,IED,0,Measurement,2,2024-01-03 08:11:22,0.0005560451222063862,50.362403938558046,1.0519626339408472,SmartGrid
0.1715020728111267,16445.2,IEC61850,100.0,1000.0,Substation,1,Control,3,2024-01-03 08:11:23,0.00019522936802803114,67.62286953641438,9.706333916589786,SmartGrid
0.0726810789108276,55.08,Modbus,41.84396554976298,1000.0,SmartMeter,1,Event,1,2024-01-03 08:11:24,0.000693212550178424,48.81614005057312,0.9436355965165699,SmartGrid
1.357348585128784,109.62,DNP3,1.828601078292514,1000.0,SmartMeter,0,Status,1,2024-01-03 08:11:25,0.00030047478911522874,81.08775361292714,1.9486249934595357,SmartGrid
0.0,0.0,IEC61850,16.22625042168171,1000.0,RTU,1,Status,2,2024-01-03 08:11:26,4.635446599794291e-05,81.86762126069954,5.290239447113434,SmartGrid
0.0,0.0,IEC60870-5,50.06629662787227,1000.0,RTU,0,Event,3,2024-01-03 08:11:27,0.0001224130876543631,87.03048560014392,5.661959157234816,SmartGrid
0.0013247394561767,729.44,IEC61850,13.290140795799086,1000.0,IED,0,Status,4,2024-01-03 08:11:28,0.0009376252178038833,54.491148638489086,0.30351422640987114,SmartGrid
0.0,54.0,DNP3,0.990947372947302,1000.0,SmartMeter,1,Control,2,2024-01-03 08:11:29,0.000340801055197705,72.83475561243455,6.062126966459679,SmartGrid
0.0102711272239685,14.37,Modbus,10.510862200826306,1000.0,Substation,0,Measurement,4,2024-01-03 08:11:30,0.0006951398426451646,40.213213726893514,0.8843310323480902,SmartGrid
0.0,54.0,IEC61850,50.14171119798203,1000.0,IED,1,Control,3,2024-01-03 08:11:31,0.0004512449654537775,7.49637797411129,4.369562796231917,SmartGrid
0.0,54.0,IEC61850,3.057039463854259,1000.0,SmartMeter,0,Control,4,2024-01-03 08:11:32,0.0009343080941465305,11.65543748147787,6.330861499926106,SmartGrid
4.670307862758636,108.0,IEC61850,0.4282372944739828,1000.0,SmartMeter,1,Status,2,2024-01-03 08:11:33,0.0005853296480749265,17.64159596335978,4.337539870148329,SmartGrid
0.0,54.0,IEC61850,1.454124635520123,1000.0,SmartMeter,0,Status,1,2024-01-03 08:11:34,0.0009076736102475745,54.16632265596303,5.704923582284833,SmartGrid
0.03138117313385,35225.0,DNP3,100.0,1000.0,SmartMeter,0,Event,3,2024-01-03 08:11:35,0.0005928769942948434,89.76661275399252,5.5240946236170005,SmartGrid
0.0,0.0,IEC61850,6.935590659822196,1000.0,SmartMeter,1,Status,3,2024-01-03 08:11:36,6.786537066873422e-05,65.37330247795943,3.578894389748606,SmartGrid
0.1756831169128418,41650.0,IEC61850,100.0,1000.0,SmartMeter,1,Measurement,2,2024-01-03 08:11:37,0.0007756019243679432,13.621585077339503,6.0897703586885275,SmartGrid
0.0,54.0,DNP3,2.9732013045977776,1000.0,IED,0,Measurement,3,2024-01-03 08:11:38,0.0002957422172647648,34.712415496631145,8.034991326409187,SmartGrid
34.495168232917784,1437779.8,IEC61850,56.78636626120348,0.0012892007827758,RTU,1,Measurement,4,2024-01-03 08:11:39,0.0009088289001505441,77.6587497818088,3.5722182235042075,SmartGrid
0.1656312227249145,586.0,Modbus,100.0,0.0134456157684326,RTU,1,Control,3,2024-01-03 08:11:40,0.0006446202026419342,30.682096221226985,1.1707811375879562,SmartGrid
0.2030759835243225,32344.0,IEC61850,100.0,1000.0,SmartMeter,0,Control,2,2024-01-03 08:11:41,0.0005713143690989899,34.76142586400257,7.5149180127551745,SmartGrid
0.0,54.0,IEC61850,6.263328955493119,1000.0,DER,1,Status,4,2024-01-03 08:11:42,0.0007249006308462584,81.5710609031334,6.998952647364839,SmartGrid
0.0001434302330017,55.52,IEC61850,22.76322427799448,1000.0,Substation,0,Control,1,2024-01-03 08:11:43,0.00045806768206143813,9.799961331590978,7.960305271385101,SmartGrid
0.0,54.0,IEC60870-5,1.8610201768950283,1000.0,RTU,0,Measurement,4,2024-01-03 08:11:44,0.0008390560759710332,44.26755819486006,3.4514753866572567,SmartGrid
0.2565031170845032,79.92,DNP3,3.7277194493192303,1000.0,DER,0,Measurement,1,2024-01-03 08:11:45,0.00044130694105143787,70.47918523458567,5.300391765577812,SmartGrid
0.0,54.0,DNP3,100.0,1000.0,RTU,1,Measurement,1,2024-01-03 08:11:46,0.00014369470519435702,22.801989259333556,4.5376778744272785,SmartGrid
0.0,54.0,IEC60870-5,10.735714267431469,1000.0,RTU,0,Control,1,2024-01-03 08:11:47,0.0004807549246008754,73.33462332990017,0.13860146842442633,SmartGrid
0.0,0.0,IEC61850,2.952506906017796,1000.0,IED,0,Status,2,2024-01-03 08:11:48,0.0003302200367549746,87.31612774737255,6.472881912818811,SmartGrid
0.0,0.0,IEC61850,0.7949982050340172,1000.0,SmartMeter,1,Event,3,2024-01-03 08:11:49,0.0003100116741100362,82.756753067135,0.5503947631999717,SmartGrid
0.0,0.0,IEC61850,6.254906237265815,1000.0,Substation,1,Measurement,2,2024-01-03 08:11:50,0.0004904049832861847,99.51605880343672,9.586581035082647,SmartGrid
0.0115064716339111,3.85,IEC61850,4.104849844712399,1000.0,Substation,1,Control,4,2024-01-03 08:11:51,2.287832977274029e-05,33.546610045924865,0.5048586535286026,SmartGrid
0.1351587438583374,32903.0,Modbus,100.0,1000.0,IED,0,Status,4,2024-01-03 08:11:52,0.000979244787173627,37.363398150381265,6.368607232434513,SmartGrid
0.0,54.0,IEC60870-5,0.0,1000.0,Substation,0,Measurement,4,2024-01-03 08:11:53,0.0008986282175906677,87.57598426557739,7.00190044244732,SmartGrid
0.0125793051719665,11175.0,Modbus,100.0,1000.0,RTU,1,Measurement,3,2024-01-03 08:11:54,0.00029031125417441515,22.501374796922093,2.759443405702239,SmartGrid
0.0209675168991088,6863.5,Modbus,100.0,1000.0,SmartMeter,1,Measurement,2,2024-01-03 08:11:55,0.0002156009967397108,49.87887726574852,1.548119991030238,SmartGrid
5.456031320095062,108.0,DNP3,0.3665668123062424,1000.0,Substation,1,Event,4,2024-01-03 08:11:56,0.000464112753115573,34.64586490946092,5.641569150673485,SmartGrid
0.0,0.0,IEC61850,3.0018908967373803,1000.0,RTU,1,Measurement,4,2024-01-03 08:11:57,0.0005918703692872043,36.97526096404179,9.771631455962366,SmartGrid
0.2300430393218994,21430.5,IEC61850,100.0,1000.0,SmartMeter,0,Control,3,2024-01-03 08:11:58,0.0009171730930318905,53.15730767011436,8.98118631727155,SmartGrid
0.0,0.0,IEC61850,29.90974955787551,1000.0,SmartMeter,1,Event,1,2024-01-03 08:11:59,0.00030842202493224446,62.09079490805141,5.462445719151594,SmartGrid
0.0,53.46,DNP3,1.8843444964640776,1000.0,DER,0,Status,4,2024-01-03 08:12:00,0.0008342215899974391,30.208993343817703,2.515457203484892,SmartGrid
0.0068963885307312,59.76,IEC61850,13.776358598693465,1000.0,Substation,0,Status,2,2024-01-03 08:12:01,0.000359899616631704,3.272910281370278,1.566274935610945,SmartGrid
0.5405522513389588,504848.59,IEC61850,100.0,1000.0,RTU,1,Status,2,2024-01-03 08:12:02,0.00027764462098729616,76.43124342106762,0.5737762022443549,SmartGrid
0.2145954442024231,37642.0,IEC61850,100.0,1000.0,DER,1,Status,4,2024-01-03 08:12:03,0.0007363542515215054,45.140342766721794,0.07699543386628149,SmartGrid
15.11903431415558,826663.7,Modbus,38.796003382624136,0.0051072120666503,IED,0,Event,4,2024-01-03 08:12:04,0.00046236575664747347,25.953174521866007,7.406810781483646,SmartGrid
0.0,54.0,Modbus,17.914408307856064,1000.0,Substation,0,Control,3,2024-01-03 08:12:05,0.000571039326142923,89.36922235320442,2.072101855998849,SmartGrid
0.0837803053855896,27013.0,IEC61850,100.0,1000.0,IED,1,Measurement,2,2024-01-03 08:12:06,0.0004953875382770776,95.94527026075923,0.7002563400578343,SmartGrid
0.0,54.0,DNP3,0.9364207676106734,1000.0,SmartMeter,0,Control,2,2024-01-03 08:12:07,0.0007197021263515015,57.62015951724161,6.263413804807795,SmartGrid
1.6170416426658631,163497.44,DNP3,100.0,1000.0,Substation,1,Control,2,2024-01-03 08:12:08,0.0009278641169033867,58.54705333664303,4.841899769764289,SmartGrid
0.0,54.0,IEC61850,8.107802372626454,1000.0,Substation,0,Status,3,2024-01-03 08:12:09,0.00010357660712634087,74.20944521196276,3.353935014225109,SmartGrid
0.2540482687950134,48606.05,Modbus,100.0,1000.0,RTU,1,Measurement,4,2024-01-03 08:12:10,0.0006152771338607838,86.3085376387328,9.583620233350068,SmartGrid
0.0,54.0,DNP3,0.3305108903285726,1000.0,Substation,1,Measurement,3,2024-01-03 08:12:11,0.0009736573728289299,44.13588814901301,1.3570520213631254,SmartGrid
0.0,0.0,DNP3,54.78381943809509,1000.0,IED,0,Status,3,2024-01-03 08:12:12,0.0007737782165896009,91.29339191468847,9.831211754463506,SmartGrid
0.0,54.0,DNP3,1.0131137269375723,1000.0,Substation,0,Measurement,3,2024-01-03 08:12:13,0.00016524401544963763,33.083305550155174,6.596814739873885,SmartGrid
0.0,54.34,Modbus,100.0,1000.0,Substation,0,Event,4,2024-01-03 08:12:14,0.00020623856926752326,64.06373268961984,6.223616781179276,SmartGrid
1.2052519249916076,112.32,DNP3,1.7697587080913393,1000.0,RTU,0,Measurement,1,2024-01-03 08:12:15,0.0005212149789389771,3.4329351446468093,2.7223175566951907,SmartGrid
0.0,54.0,IEC61850,2.902505311185899,1000.0,RTU,0,Event,3,2024-01-03 08:12:16,0.0003843165112211334,74.85424868698168,6.246365815052922,SmartGrid
0.0,54.0,IEC60870-5,1.5883882315097784,1000.0,IED,1,Event,4,2024-01-03 08:12:17,0.0004560254386495627,31.380707017063102,4.953444113580029,SmartGrid
0.0,54.0,Modbus,1.965919501103229,1000.0,RTU,1,Status,4,2024-01-03 08:12:18,0.0007749742103137021,9.638547457031098,3.0733066216269043,SmartGrid
0.0025293016433715,57.84,IEC61850,30.364682690829376,1000.0,Substation,1,Control,1,2024-01-03 08:12:19,0.0007543629076793612,50.94412466565764,5.057905293812974,SmartGrid
0.0,741.86,DNP3,11.749713386881142,1000.0,RTU,0,Configuration,1,2024-01-03 08:12:20,0.0007871440655792574,4.9280476321428734,9.145058766778702,SmartGrid
0.0,54.0,IEC61850,18.107228119859947,1000.0,Substation,1,Status,2,2024-01-03 08:12:21,0.0009453855645196393,8.64717241400329,1.522547372673616,SmartGrid
0.0,54.0,IEC61850,27.30488900462209,1000.0,IED,1,Measurement,2,2024-01-03 08:12:22,0.0003049440398655492,71.60241459701604,8.897592466000917,SmartGrid
1.6479970717430117,135.58,IEC61850,1.1808558210270144,1000.0,RTU,1,Status,2,2024-01-03 08:12:23,0.00029742168922222847,84.1315347558464,1.3789262876637964,SmartGrid
0.038542468547821,12954.0,IEC61850,100.0,1000.0,IED,0,Status,3,2024-01-03 08:12:24,0.0006676418504629056,2.7279848820851216,6.246271292319965,SmartGrid
2.008526768684387,1605841.02,IEC61850,100.0,1000.0,RTU,0,Measurement,2,2024-01-03 08:12:25,0.00033072095717180726,43.54541733715269,0.36772549292172996,SmartGrid
0.0,54.0,IEC60870-5,1.468718459187655,1000.0,Substation,0,Status,1,2024-01-03 08:12:26,0.0005813702541831907,84.41353756682176,0.18375456296979342,SmartGrid
0.0,54.0,IEC61850,0.3919661913011493,1000.0,IED,1,Status,2,2024-01-03 08:12:27,7.822619633535988e-05,5.25433677372863,6.3709208538534075,SmartGrid
0.6324660062789917,397021.36,Modbus,100.0,1000.0,IED,1,Measurement,3,2024-01-03 08:12:28,0.0006592000699923864,21.42579896122764,6.327571578103375,SmartGrid
0.0079483699798583,329.69,DNP3,49.29808296933786,1000.0,SmartMeter,0,Control,1,2024-01-03 08:12:29,0.00010972543725517426,64.49296081730753,9.293999580390317,SmartGrid
0.0007139182090759,2725.0,IEC61850,100.0,1000.0,SmartMeter,0,Measurement,4,2024-01-03 08:12:30,0.0005856601019214559,76.80882395283814,3.3381212477694664,SmartGrid
0.0130917096138,81.18,IEC61850,3.0831336894271,1000.0,RTU,0,Measurement,4,2024-01-03 08:12:31,7.814633378513513e-06,94.31186895424315,1.6614298960738871,SmartGrid
0.4717266654968262,97425.0,IEC61850,100.0,1000.0,RTU,1,Measurement,1,2024-01-03 08:12:32,0.0009000733342400033,49.47713689863748,7.866560964617378,SmartGrid
29.91705377101898,1691605.8,DNP3,55.050291068179874,0.00397789478302,IED,0,Control,1,2024-01-03 08:12:33,0.0006957807860768076,66.86934328658987,1.4957245943385578,SmartGrid
0.0,54.0,DNP3,23.04554195772177,1000.0,Substation,0,Control,3,2024-01-03 08:12:34,0.0006031650619683445,61.821996833712426,9.351876913934449,SmartGrid
0.0,0.0,DNP3,100.0,1000.0,Substation,1,Status,2,2024-01-03 08:12:35,2.378481032950808e-05,76.42012302725273,8.864639711391465,SmartGrid
109.81299788951874,132074.0,IEC61850,34.86997376411991,0.0113619089126586,Substation,1,Configuration,3,2024-01-03 08:12:36,0.0003287533522450963,54.13416927190521,5.424278293075282,SmartGrid
0.0,162.0,IEC61850,7.481972500303256,1000.0,IED,0,Event,2,2024-01-03 08:12:37,6.206076296496977e-05,16.236403934213463,7.6915089847767435,SmartGrid
0.0996503400802612,36245.0,DNP3,100.0,1000.0,IED,0,Event,3,2024-01-03 08:12:38,0.000863354803856382,65.24311984548419,4.93552797892396,SmartGrid
0.0,54.81,Modbus,8.103332867510261,1000.0,RTU,0,Measurement,4,2024-01-03 08:12:39,0.0002838268650042514,62.31833717839663,2.8302029320819546,SmartGrid
0.0824106192588806,28627.5,Modbus,100.0,1000.0,Substation,0,Measurement,1,2024-01-03 08:12:40,2.001051853063607e-05,57.53041632448317,3.4399894448571935,SmartGrid
0.0,54.0,DNP3,1.0781229476599905,1000.0,RTU,1,Status,3,2024-01-03 08:12:41,0.0002918342428170203,48.16387626415041,7.68435433383951,SmartGrid
0.1150397205352783,1581.9,IEC60870-5,13.883368966813748,1000.0,RTU,0,Status,4,2024-01-03 08:12:42,0.0004309492121617219,91.90804897318888,1.611003667153732,SmartGrid
0.0108341765403747,12872.5,IEC61850,100.0,1000.0,IED,1,Control,2,2024-01-03 08:12:43,0.0002542053579211157,49.55481160714661,2.5586950394839336,SmartGrid
0.2344339895248413,26473.0,DNP3,100.0,1000.0,Substation,0,Event,2,2024-01-03 08:12:44,0.0007305344988641813,17.761680574908844,7.552879362867717,SmartGrid
0.0,0.0,IEC61850,100.0,1000.0,RTU,0,Control,4,2024-01-03 08:12:45,0.0005927728816563455,60.82519137675616,5.624649324929485,SmartGrid
